datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	proj:geometry	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2022-04-15 07:54:53+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131001113	27.4	75.2	58.9	42.0	41.3	32736	{'type': 'Polygon', 'coordinates': [[[260155.029296875, 6791661.376953125], [260156.25, 6789843.75], [257214.9658203125, 6789844.055175781], [257154.23583984375, 6790680.236816406], [257175.9033203125, 6791410.217285156], [258593.1396484375, 6791536.2548828125], [259408.87451171875, 6791586.9140625], [260155.029296875, 6791661.376953125]]]}	257154.23583984375,6789843.75,260156.25,6791661.376953125	5.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131001113/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:53+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131001131	27.4	75.2	58.9	42.0	41.3	32736	{'type': 'Polygon', 'coordinates': [[[257197.265625, 6790156.25], [260156.25, 6790156.25], [260156.25, 6784843.75], [257265.93017578125, 6784843.75], [257331.23779296875, 6786061.4013671875], [257236.02294921875, 6787276.0009765625], [257276.91650390625, 6788189.0869140625], [257197.265625, 6790156.25]]]}	257197.265625,6784843.75,260156.25,6790156.25	15.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131001131/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:54+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131001133	27.4	74.9	58.9	42.0	41.2	32736	{'type': 'Polygon', 'coordinates': [[[257275.390625, 6785156.25], [260156.25, 6785156.25], [260156.25, 6779843.75], [257325.74462890625, 6779843.75], [257275.390625, 6785156.25]]]}	257275.390625,6779843.75,260156.25,6785156.25	15.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131001133/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:54+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131001311	27.4	74.6	58.9	42.0	41.2	32736	{'type': 'Polygon', 'coordinates': [[[257303.16162109375, 6780156.25], [260156.25, 6780156.25], [260156.25, 6774843.75], [257320.86181640625, 6774843.75], [257308.9599609375, 6775072.937011719], [257348.32763671875, 6775417.175292969], [257370.30029296875, 6775795.593261719], [257299.8046875, 6777814.3310546875], [257360.2294921875, 6778920.2880859375], [257303.16162109375, 6780156.25]]]}	257299.8046875,6774843.75,260156.25,6780156.25	14.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131001311/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:55+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131001313	27.4	74.3	58.9	41.9	41.2	32736	{'type': 'Polygon', 'coordinates': [[[257319.9462890625, 6775156.25], [260156.25, 6775156.25], [260156.25, 6769843.75], [257405.3955078125, 6769843.75], [257421.56982421875, 6770184.326171875], [257380.67626953125, 6770799.255371094], [257397.4609375, 6771076.354980469], [257390.44189453125, 6772004.699707031], [257427.06298828125, 6772818.603515625], [257360.53466796875, 6773918.151855469], [257355.95703125, 6774347.229003906], [257308.04443359375, 6775039.0625], [257319.9462890625, 6775156.25]]]}	257308.04443359375,6769843.75,260156.25,6775156.25	14.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131001313/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:55+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131001331	27.4	74.0	59.0	41.9	41.2	32736	{'type': 'Polygon', 'coordinates': [[[257421.875, 6770156.25], [260156.25, 6770156.25], [260156.25, 6764843.75], [257584.228515625, 6764843.75], [257493.896484375, 6766744.384765625], [257452.69775390625, 6767233.2763671875], [257402.03857421875, 6768503.723144531], [257405.09033203125, 6769316.40625], [257391.05224609375, 6769642.028808594], [257421.875, 6770156.25]]]}	257391.05224609375,6764843.75,260156.25,6770156.25	14.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131001331/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:56+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131001333	27.4	73.7	59.0	41.9	41.2	32736	{'type': 'Polygon', 'coordinates': [[[257560.4248046875, 6765156.25], [260156.25, 6765156.25], [260156.25, 6759843.75], [257527.4658203125, 6759843.75], [257541.19873046875, 6760173.645019531], [257528.6865234375, 6760606.384277344], [257494.5068359375, 6761010.7421875], [257510.07080078125, 6761348.876953125], [257500.30517578125, 6761936.6455078125], [257525.93994140625, 6762138.366699219], [257538.4521484375, 6762548.522949219], [257578.125, 6762946.1669921875], [257618.408203125, 6763689.5751953125], [257596.13037109375, 6764011.535644531], [257606.50634765625, 6764359.436035156], [257560.4248046875, 6765156.25]]]}	257494.5068359375,6759843.75,260156.25,6765156.25	13.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131001333/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:56+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131003111	27.4	73.4	59.0	41.9	41.1	32736	{'type': 'Polygon', 'coordinates': [[[257541.19873046875, 6760156.25], [260156.25, 6760156.25], [260156.25, 6754843.75], [257604.3701171875, 6754843.75], [257598.876953125, 6755600.891113281], [257548.2177734375, 6756682.7392578125], [257570.80078125, 6757573.547363281], [257535.09521484375, 6758418.5791015625], [257557.06787109375, 6759068.603515625], [257532.65380859375, 6759331.6650390625], [257548.2177734375, 6759529.113769531], [257525.634765625, 6759873.046875], [257541.19873046875, 6760156.25]]]}	257525.634765625,6754843.75,260156.25,6760156.25	13.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131003111/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:57+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131003113	27.3	73.1	59.0	41.8	41.0	32736	{'type': 'Polygon', 'coordinates': [[[257604.98046875, 6755156.25], [260156.25, 6755156.25], [260156.25, 6749843.75], [257712.09716796875, 6749843.75], [257604.98046875, 6755156.25]]]}	257604.98046875,6749843.75,260156.25,6755156.25	13.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131003113/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:57+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131003131	27.3	72.8	59.0	41.8	41.0	32736	{'type': 'Polygon', 'coordinates': [[[257706.9091796875, 6750156.25], [260156.25, 6750156.25], [260156.25, 6744843.75], [257733.7646484375, 6744844.3603515625], [257733.45947265625, 6745273.132324219], [257775.87890625, 6745707.702636719], [257747.49755859375, 6746772.4609375], [257743.83544921875, 6748079.2236328125], [257718.20068359375, 6749261.474609375], [257703.857421875, 6749398.193359375], [257706.9091796875, 6750156.25]]]}	257703.857421875,6744843.75,260156.25,6750156.25	12.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131003131/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:58+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131003133	27.3	72.5	59.0	41.8	41.0	32736	{'type': 'Polygon', 'coordinates': [[[257730.40771484375, 6745156.25], [260156.25, 6745156.25], [260156.25, 6739843.75], [257875.3662109375, 6739843.75], [257730.40771484375, 6745156.25]]]}	257730.40771484375,6739843.75,260156.25,6745156.25	12.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131003133/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:58+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131003311	27.3	72.2	59.0	41.8	41.0	32736	{'type': 'Polygon', 'coordinates': [[[257850.03662109375, 6740156.25], [260156.25, 6740156.25], [260156.25, 6734843.75], [257947.69287109375, 6734843.75], [257931.5185546875, 6736676.6357421875], [257884.82666015625, 6737309.875488281], [257879.638671875, 6737599.4873046875], [257914.4287109375, 6738594.055175781], [257916.56494140625, 6739146.423339844], [257905.57861328125, 6739539.794921875], [257850.03662109375, 6740156.25]]]}	257850.03662109375,6734843.75,260156.25,6740156.25	11.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131003311/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:59+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131003313	27.3	71.9	59.0	41.7	41.0	32736	{'type': 'Polygon', 'coordinates': [[[257944.3359375, 6735156.25], [260156.25, 6735156.25], [260156.25, 6729843.75], [258119.20166015625, 6729843.75], [257943.7255859375, 6732651.9775390625], [257944.3359375, 6735156.25]]]}	257943.7255859375,6729843.75,260156.25,6735156.25	11.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131003313/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:59+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131003331	27.3	71.6	59.1	41.7	41.0	32736	{'type': 'Polygon', 'coordinates': [[[258086.5478515625, 6730156.25], [260156.25, 6730156.25], [260156.25, 6724843.75], [258175.35400390625, 6724843.75], [258278.50341796875, 6725606.689453125], [258214.111328125, 6725997.009277344], [258159.7900390625, 6726543.5791015625], [258216.85791015625, 6727565.002441406], [258144.22607421875, 6728165.8935546875], [258137.20703125, 6728459.777832031], [258113.4033203125, 6728688.659667969], [258144.53125, 6729356.689453125], [258122.25341796875, 6729815.368652344], [258086.5478515625, 6730156.25]]]}	258086.5478515625,6724843.75,260156.25,6730156.25	10.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131003331/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:55:00+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131003333	27.3	71.3	59.1	41.7	41.0	32736	{'type': 'Polygon', 'coordinates': [[[258211.669921875, 6725156.25], [260156.25, 6725156.25], [260156.25, 6719843.75], [258242.49267578125, 6719843.75], [258227.5390625, 6720082.092285156], [258235.4736328125, 6720559.6923828125], [258221.13037109375, 6720727.5390625], [258243.408203125, 6720991.516113281], [258226.01318359375, 6721302.185058594], [258240.3564453125, 6721596.6796875], [258233.642578125, 6721886.5966796875], [258213.80615234375, 6722092.590332031], [258150.634765625, 6722322.3876953125], [258122.86376953125, 6722605.285644531], [258153.6865234375, 6723069.152832031], [258122.86376953125, 6723538.513183594], [258179.01611328125, 6723970.642089844], [258150.32958984375, 6724230.3466796875], [258163.14697265625, 6724349.365234375], [258143.9208984375, 6724525.146484375], [258211.669921875, 6725156.25]]]}	258122.86376953125,6719843.75,260156.25,6725156.25	10.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131003333/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:53+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131010002	27.2	75.2	59.1	42.0	41.3	32736	{'type': 'Polygon', 'coordinates': [[[265152.89306640625, 6792074.5849609375], [265156.25, 6789843.75], [259843.75, 6789843.75], [259843.75, 6791629.333496094], [260589.90478515625, 6791701.965332031], [261478.8818359375, 6791755.065917969], [262537.53662109375, 6791840.8203125], [265152.89306640625, 6792074.5849609375]]]}	259843.75,6789843.75,265156.25,6792074.5849609375	10.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131010002/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:53+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131010003	27.0	75.0	59.4	42.0	41.3	32736	{'type': 'Polygon', 'coordinates': [[[270155.94482421875, 6792514.6484375], [270156.25, 6789843.75], [264843.75, 6789843.75], [264843.75, 6792050.1708984375], [270155.94482421875, 6792514.6484375]]]}	264843.75,6789843.75,270156.25,6792514.6484375	12.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131010003/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:53+00:00	WV02	0.57	0.0.1	10300100D0751B00	36	213131010012	26.7	74.8	59.8	42.0	41.3	32736	{'type': 'Polygon', 'coordinates': [[[275153.80859375, 6792943.115234375], [275156.25, 6789843.75], [269843.75, 6789843.75], [269843.75, 6792480.46875], [270578.91845703125, 6792555.236816406], [274089.9658203125, 6792865.295410156], [274779.052734375, 6792921.447753906], [275153.80859375, 6792943.115234375]]]}	269843.75,6789843.75,275156.25,6792943.115234375	15.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131010012/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:53+00:00	WV02	0.57	0.0.1	10300100D0751B00	36	213131010013	26.4	74.7	60.0	42.0	41.3	32736	{'type': 'Polygon', 'coordinates': [[[278616.943359375, 6793220.21484375], [278643.49365234375, 6792608.337402344], [278638.00048828125, 6792181.701660156], [278681.0302734375, 6791396.484375], [278667.29736328125, 6790888.977050781], [278720.703125, 6789843.75], [274843.75, 6789843.75], [274844.05517578125, 6792926.025390625], [278616.943359375, 6793220.21484375]]]}	274843.75,6789843.75,278720.703125,6793220.21484375	12.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131010013/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:54+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131010020	27.2	75.0	59.1	42.0	41.3	32736	{'type': 'Polygon', 'coordinates': [[[259843.75, 6790156.25], [259843.75, 6784843.75], [265156.25, 6784843.75], [265156.25, 6790156.25], [259843.75, 6790156.25]]]}	259843.75,6784843.75,265156.25,6790156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131010020/2022-04-15/10300100D0751B00-visual.tif
2022-04-15 07:54:54+00:00	WV02	0.58	0.0.1	10300100D0751B00	36	213131010021	26.9	74.8	59.5	42.0	41.3	32736	{'type': 'Polygon', 'coordinates': [[[264843.75, 6790156.25], [264843.75, 6784843.75], [270156.25, 6784843.75], [270156.25, 6790156.25], [264843.75, 6790156.25]]]}	264843.75,6784843.75,270156.25,6790156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/southafrica-flooding22/ard/36/213131010021/2022-04-15/10300100D0751B00-visual.tif
