datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2020-08-11 07:18:45+00:00	GE01	0.5	0.0.1	105001001F17C100	38	300222332332	27.2	263.2	59.6	34.0	45.2	32738	769843.75,7439843.75,775156.25,7445156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/300222332332/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:45+00:00	GE01	0.5	0.0.1	105001001F17C100	38	300222332333	27.3	263.2	59.5	34.0	45.2	32738	774843.75,7439843.75,775415.0390625,7445156.25	2.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/300222332333/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:46+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110011	26.4	262.7	60.5	33.9	45.2	32738	755065.6127929688,7434843.75,760156.25,7440156.25	26.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110011/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:46+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110100	26.7	262.8	60.2	33.9	45.2	32738	759843.75,7434843.75,765156.25,7440156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110100/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:46+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110101	27.0	262.8	59.8	33.9	45.2	32738	764843.75,7434843.75,770156.25,7440156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110101/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:46+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110110	27.3	262.9	59.4	33.9	45.2	32738	769843.75,7434843.75,775156.25,7440156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110110/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:46+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110111	27.4	262.9	59.3	33.9	45.2	32738	774843.75,7434843.75,775344.5434570312,7440156.25	2.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110111/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:47+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110012	26.4	262.4	60.5	33.8	45.2	32738	754933.1665039062,7429843.75,755156.25,7435156.25	0.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110012/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:47+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110013	26.5	262.4	60.4	33.8	45.2	32738	754933.1665039062,7429843.75,760156.25,7435156.25	27.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110013/2020-08-11/105001001F17C100-visual.tif
2020-08-11 07:18:47+00:00	GE01	0.5	0.0.1	105001001F17C100	38	302000110102	26.8	262.4	60.0	33.8	45.2	32738	759843.75,7429843.75,765156.25,7435156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/cyclone-emnati22/ard/38/302000110102/2020-08-11/105001001F17C100-visual.tif
