datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	grid:code	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual	ms_analytic	pan_analytic	data-mask
2024-01-12 09:33:15+00:00	GE01	0.44	0.0.1	105001003861BB00	33	033133232133	15.6	129.3	72.7	143.1	48.3	32633	MXRA-Z33-033133232133	295710.72935308603,1301282.7084582786,300156.25,1305156.25	17.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232133/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232133/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232133/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232133/2024-01-12/105001003861BB00-data-mask.gpkg
2024-01-12 09:33:15+00:00	GE01	0.44	0.0.1	105001003861BB00	33	033133233022	15.3	130.3	73.0	143.1	48.3	32633	MXRA-Z33-033133233022	299843.75,1301250.4699777188,305156.25,1305156.25	20.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233022/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233022/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233022/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233022/2024-01-12/105001003861BB00-data-mask.gpkg
2024-01-12 09:33:15+00:00	GE01	0.43	0.0.1	105001003861BB00	33	033133233023	15.1	131.4	73.3	143.1	48.3	32633	MXRA-Z33-033133233023	304843.75,1301218.3475243577,310156.25,1305156.25	20.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233023/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233023/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233023/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233023/2024-01-12/105001003861BB00-data-mask.gpkg
2024-01-12 09:33:15+00:00	GE01	0.43	0.0.1	105001003861BB00	33	033133233032	14.9	132.2	73.4	143.1	48.3	32633	MXRA-Z33-033133233032	309843.75,1301218.3475243577,310162.79750395817,1305156.25	1.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233032/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233032/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233032/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233032/2024-01-12/105001003861BB00-data-mask.gpkg
2024-01-12 09:33:16+00:00	GE01	0.44	0.0.1	105001003861BB00	33	033133232131	16.1	132.4	72.1	143.1	48.2	32633	MXRA-Z33-033133232131	295721.13037109375,1304843.75,300156.25,1310156.25	23.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232131/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232131/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232131/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232131/2024-01-12/105001003861BB00-data-mask.gpkg
2024-01-12 09:33:17+00:00	GE01	0.44	0.0.1	105001003861BB00	33	033133233020	15.9	133.4	72.3	143.1	48.2	32633	MXRA-Z33-033133233020	299843.75,1304843.75,305156.25,1310156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233020/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233020/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233020/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233020/2024-01-12/105001003861BB00-data-mask.gpkg
2024-01-12 09:33:17+00:00	GE01	0.44	0.0.1	105001003861BB00	33	033133233021	15.7	134.6	72.6	143.1	48.2	32633	MXRA-Z33-033133233021	304843.75,1304843.75,310156.25,1310156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233021/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233021/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233021/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233021/2024-01-12/105001003861BB00-data-mask.gpkg
2024-01-12 09:33:17+00:00	GE01	0.44	0.0.1	105001003861BB00	33	033133233030	15.5	135.4	72.8	143.1	48.2	32633	MXRA-Z33-033133233030	309843.75,1304843.75,310193.9595817388,1310156.25	1.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233030/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233030/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233030/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233030/2024-01-12/105001003861BB00-data-mask.gpkg
2024-01-12 09:33:18+00:00	GE01	0.44	0.0.1	105001003861BB00	33	033133232113	16.7	135.3	71.4	143.1	48.2	32633	MXRA-Z33-033133232113	295735.4736328125,1309843.75,300156.25,1313928.0695407132	17.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232113/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232113/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232113/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133232113/2024-01-12/105001003861BB00-data-mask.gpkg
2024-01-12 09:33:18+00:00	GE01	0.44	0.0.1	105001003861BB00	33	033133233002	16.5	136.3	71.7	143.1	48.2	32633	MXRA-Z33-033133233002	299843.75,1309843.75,305156.25,1313901.3611460817	21.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233002/2024-01-12/105001003861BB00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233002/2024-01-12/105001003861BB00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233002/2024-01-12/105001003861BB00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Nigeria-Floods-Sept-2024/ard/33/033133233002/2024-01-12/105001003861BB00-data-mask.gpkg
