datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	grid:code	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2022-05-18 18:59:06+00:00	WV02	0.49	0.0.1	10300100D3067400	11	013331213033	14.6	89.9	73.6	154.7	57.8	32611	MXRA-Z11-013331213033	314843.75,5539843.75,319971.15104806377,5540265.344223259	1.9	1.3	66	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213033/2022-05-18/10300100D3067400-visual.tif
2022-05-18 18:59:07+00:00	WV02	0.5	0.0.1	10300100D3067400	11	013331213023	15.3	89.8	72.8	154.7	57.8	32611	MXRA-Z11-013331213023	308161.338589408,5539843.75,310156.25,5540354.264721519	0.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213023/2022-05-18/10300100D3067400-visual.tif
2022-05-18 18:59:07+00:00	WV02	0.49	0.0.1	10300100D3067400	11	013331213032	14.9	89.8	73.2	154.7	57.8	32611	MXRA-Z11-013331213032	309843.75,5539843.75,315156.25,5540331.903185001	2.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213032/2022-05-18/10300100D3067400-visual.tif
2022-05-18 18:59:07+00:00	WV02	0.5	0.0.1	10300100D3067400	11	013331213201	15.2	89.3	72.9	154.7	57.8	32611	MXRA-Z11-013331213201	308136.04760827945,5534843.75,310156.25,5540156.25	10.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213201/2022-05-18/10300100D3067400-visual.tif
2022-05-18 18:59:07+00:00	WV02	0.49	0.0.1	10300100D3067400	11	013331213210	14.9	89.4	73.3	154.7	57.8	32611	MXRA-Z11-013331213210	309843.75,5534843.75,315156.25,5540156.25	28.2	3.5	12	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213210/2022-05-18/10300100D3067400-visual.tif
2022-05-18 18:59:07+00:00	WV02	0.49	0.0.1	10300100D3067400	11	013331213211	14.5	89.5	73.7	154.7	57.8	32611	MXRA-Z11-013331213211	314843.75,5534843.75,319969.17724609375,5540156.25	26.7	5.4	20	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213211/2022-05-18/10300100D3067400-visual.tif
2022-05-18 18:59:08+00:00	WV02	0.5	0.0.1	10300100D3067400	11	013331213203	15.1	88.9	73.0	154.6	57.9	32611	MXRA-Z11-013331213203	308110.75662715087,5529843.75,310156.25,5535156.25	10.7	1.7	15	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213203/2022-05-18/10300100D3067400-visual.tif
2022-05-18 18:59:08+00:00	WV02	0.49	0.0.1	10300100D3067400	11	013331213212	14.8	88.9	73.4	154.6	57.9	32611	MXRA-Z11-013331213212	309843.75,5529843.75,315156.25,5535156.25	28.2	1.7	6	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213212/2022-05-18/10300100D3067400-visual.tif
2022-05-18 18:59:08+00:00	WV02	0.49	0.0.1	10300100D3067400	11	013331213213	14.5	89.0	73.7	154.6	57.9	32611	MXRA-Z11-013331213213	314843.75,5529843.75,319747.00927734375,5535156.25	25.1	0.1	0	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213213/2022-05-18/10300100D3067400-visual.tif
2022-05-18 18:59:08+00:00	WV02	0.49	0.0.1	10300100D3067400	11	013331213221	15.1	88.5	73.1	154.6	58.0	32611	MXRA-Z11-013331213221	308011.8654778112,5525067.18208258,310156.25,5530156.25	10.5	2.4	23	https://maxar-opendata.s3.amazonaws.com/events/McDougallCreekWildfire-BC-Canada-Aug-23/ard/11/013331213221/2022-05-18/10300100D3067400-visual.tif
