datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	grid:code	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual	ms_analytic	pan_analytic	data-mask	proj:code
2024-06-17 07:19:52+00:00	WV02	0.47	0.0.1	10300100FAB49300	38	211311112122	2.3	226.1	87.4	35.5	46.5	32738.0	MXRA-Z38-211311112122	439843.75,8659843.75,440712.67790717736,8661654.716355693	1.5	0.1	7	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-06-17/10300100FAB49300-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-06-17/10300100FAB49300-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-06-17/10300100FAB49300-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-06-17/10300100FAB49300-data-mask.gpkg	
2024-06-20 07:11:10+00:00	WV02	0.57	0.0.1	10300100FD270C00	39	211311031010	26.7	316.8	59.7	32.5	47.7	32739.0	MXRA-Z39-211311031010	312169.49462890625,8635918.579611557,315156.25,8640156.25	12.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-20/10300100FD270C00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-20/10300100FD270C00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-20/10300100FD270C00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-20/10300100FD270C00-data-mask.gpkg	
2024-06-20 07:11:10+00:00	WV02	0.57	0.0.1	10300100FD270C00	39	211311031011	26.9	316.4	59.5	32.5	47.7	32739.0	MXRA-Z39-211311031011	314843.75,8635935.617520472,320057.57183304586,8639949.340820312	18.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-20/10300100FD270C00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-20/10300100FD270C00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-20/10300100FD270C00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-20/10300100FD270C00-data-mask.gpkg	
2024-06-20 07:11:10+00:00	WV02	0.58	0.0.1	10300100FD270C00	39	211311031100	27.1	316.0	59.3	32.5	47.7	32739.0	MXRA-Z39-211311031100	319843.75,8635967.503036745,320057.57183304586,8639212.646484375	0.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031100/2024-06-20/10300100FD270C00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031100/2024-06-20/10300100FD270C00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031100/2024-06-20/10300100FD270C00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031100/2024-06-20/10300100FD270C00-data-mask.gpkg	
2024-06-22 06:54:45+00:00	WV03	0.37	0.0.1	1040010099BADE00	39	211311013230	24.9	51.5	62.5	37.1	45.4	32739.0	MXRA-Z39-211311013230	309843.75,8644843.75,315156.25,8647863.155903654	15.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013230/2024-06-22/1040010099BADE00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013230/2024-06-22/1040010099BADE00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013230/2024-06-22/1040010099BADE00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013230/2024-06-22/1040010099BADE00-data-mask.gpkg	
2024-06-22 06:54:45+00:00	WV03	0.37	0.0.1	1040010099BADE00	39	211311013231	24.6	50.9	62.8	37.1	45.4	32739.0	MXRA-Z39-211311013231	314843.75,8644843.75,320003.03819399164,8647893.679881725	15.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-22/1040010099BADE00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-22/1040010099BADE00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-22/1040010099BADE00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-22/1040010099BADE00-data-mask.gpkg	
2024-06-22 06:54:46+00:00	WV03	0.37	0.0.1	1040010099BADE00	39	211311013232	24.9	51.3	62.5	37.1	45.3	32739.0	MXRA-Z39-211311013232	309843.75,8639843.75,315156.25,8645156.25	28.2	0.1	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013232/2024-06-22/1040010099BADE00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013232/2024-06-22/1040010099BADE00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013232/2024-06-22/1040010099BADE00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013232/2024-06-22/1040010099BADE00-data-mask.gpkg	
2024-06-22 06:54:46+00:00	WV03	0.37	0.0.1	1040010099BADE00	39	211311013233	24.6	50.8	62.9	37.1	45.3	32739.0	MXRA-Z39-211311013233	314843.75,8639843.75,320033.7617745731,8645156.25	27.4	0.7	2	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-22/1040010099BADE00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-22/1040010099BADE00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-22/1040010099BADE00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-22/1040010099BADE00-data-mask.gpkg	
2024-06-22 06:54:46+00:00	WV03	0.36	0.0.1	1040010099BADE00	39	211311013322	24.3	50.2	63.2	37.1	45.3	32739.0	MXRA-Z39-211311013322	319843.75,8639843.75,320033.7617745731,8645156.25	0.9	0.1	12	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013322/2024-06-22/1040010099BADE00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013322/2024-06-22/1040010099BADE00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013322/2024-06-22/1040010099BADE00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013322/2024-06-22/1040010099BADE00-data-mask.gpkg	
2024-06-22 06:54:46+00:00	WV03	0.37	0.0.1	1040010099BADE00	39	211311031010	24.8	51.2	62.6	37.1	45.3	32739.0	MXRA-Z39-211311031010	309843.75,8635903.732004197,315156.25,8640156.25	22.5	0.2	1	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-22/1040010099BADE00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-22/1040010099BADE00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-22/1040010099BADE00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-22/1040010099BADE00-data-mask.gpkg	
2024-06-22 06:54:46+00:00	WV03	0.36	0.0.1	1040010099BADE00	39	211311031011	24.5	50.6	62.9	37.1	45.3	32739.0	MXRA-Z39-211311031011	314843.75,8635935.617520472,320057.57183304586,8640156.25	21.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-22/1040010099BADE00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-22/1040010099BADE00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-22/1040010099BADE00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-22/1040010099BADE00-data-mask.gpkg	
2024-06-23 07:09:58+00:00	WV03	0.37	0.0.1	1040010097231700	39	211311013221	24.8	322.2	62.6	33.4	47.4	32739.0	MXRA-Z39-211311013221	307979.9990840339,8644843.75,309891.357421875,8647829.776829384	5.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013221/2024-06-23/1040010097231700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013221/2024-06-23/1040010097231700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013221/2024-06-23/1040010097231700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013221/2024-06-23/1040010097231700-data-mask.gpkg	
2024-06-23 07:09:59+00:00	WV03	0.37	0.0.1	1040010097231700	39	211311013223	24.9	322.1	62.5	33.3	47.3	32739.0	MXRA-Z39-211311013223	307997.44442987617,8639843.75,309953.91845703125,8645156.25	10.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013223/2024-06-23/1040010097231700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013223/2024-06-23/1040010097231700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013223/2024-06-23/1040010097231700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013223/2024-06-23/1040010097231700-data-mask.gpkg	
2024-06-23 07:09:59+00:00	WV03	0.37	0.0.1	1040010097231700	39	211311031001	24.9	322.0	62.4	33.3	47.3	32739.0	MXRA-Z39-211311031001	308030.2175079371,8635892.345149161,309981.88450203487,8640156.25	8.1	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031001/2024-06-23/1040010097231700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031001/2024-06-23/1040010097231700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031001/2024-06-23/1040010097231700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031001/2024-06-23/1040010097231700-data-mask.gpkg	
2024-06-29 07:04:53+00:00	WV03	0.35	0.0.1	10400100987A4A00	39	211311013230	20.6	349.9	67.2	35.1	46.8	32739.0	MXRA-Z39-211311013230	309843.75,8644843.75,315156.25,8647863.155903654	15.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013230/2024-06-29/10400100987A4A00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013230/2024-06-29/10400100987A4A00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013230/2024-06-29/10400100987A4A00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013230/2024-06-29/10400100987A4A00-data-mask.gpkg	
2024-06-29 07:04:53+00:00	WV03	0.35	0.0.1	10400100987A4A00	39	211311013231	20.7	348.7	67.1	35.1	46.8	32739.0	MXRA-Z39-211311013231	314843.75,8644843.75,320003.03819399164,8647893.679881725	15.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-29/10400100987A4A00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-29/10400100987A4A00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-29/10400100987A4A00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-29/10400100987A4A00-data-mask.gpkg	
2024-06-29 07:04:54+00:00	WV03	0.35	0.0.1	10400100987A4A00	39	211311013232	20.7	349.7	67.2	35.1	46.8	32739.0	MXRA-Z39-211311013232	309843.75,8639843.75,315156.25,8645156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013232/2024-06-29/10400100987A4A00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013232/2024-06-29/10400100987A4A00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013232/2024-06-29/10400100987A4A00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013232/2024-06-29/10400100987A4A00-data-mask.gpkg	
2024-06-29 07:04:54+00:00	WV03	0.35	0.0.1	10400100987A4A00	39	211311013233	20.8	348.5	67.1	35.1	46.8	32739.0	MXRA-Z39-211311013233	314843.75,8639843.75,320033.7617745731,8645156.25	27.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-29/10400100987A4A00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-29/10400100987A4A00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-29/10400100987A4A00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-29/10400100987A4A00-data-mask.gpkg	
2024-06-29 07:04:54+00:00	WV03	0.35	0.0.1	10400100987A4A00	39	211311031010	20.7	349.4	67.2	35.1	46.7	32739.0	MXRA-Z39-211311031010	309843.75,8635903.732004197,315156.25,8640156.25	22.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-29/10400100987A4A00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-29/10400100987A4A00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-29/10400100987A4A00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031010/2024-06-29/10400100987A4A00-data-mask.gpkg	
2024-06-29 07:04:54+00:00	WV03	0.35	0.0.1	10400100987A4A00	39	211311031011	20.8	348.3	67.1	35.1	46.7	32739.0	MXRA-Z39-211311031011	314843.75,8635935.617520472,320057.57183304586,8640156.25	21.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-29/10400100987A4A00-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-29/10400100987A4A00-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-29/10400100987A4A00-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-29/10400100987A4A00-data-mask.gpkg	
2024-06-29 07:05:19+00:00	WV03	0.32	0.0.1	1040010098764700	39	211311013231	9.0	300.8	80.1	35.0	46.9	32739.0	MXRA-Z39-211311013231	315887.03338125587,8644843.75,320003.03819399164,8647893.679881725	12.4	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-29/1040010098764700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-29/1040010098764700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-29/1040010098764700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013231/2024-06-29/1040010098764700-data-mask.gpkg	
2024-06-29 07:05:20+00:00	WV03	0.32	0.0.1	1040010098764700	39	211311013233	9.0	300.3	80.1	35.0	46.8	32739.0	MXRA-Z39-211311013233	315901.18408203125,8639843.75,320033.7617745731,8645156.25	21.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-29/1040010098764700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-29/1040010098764700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-29/1040010098764700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013233/2024-06-29/1040010098764700-data-mask.gpkg	
2024-06-29 07:05:20+00:00	WV03	0.32	0.0.1	1040010098764700	39	211311013322	9.4	299.1	79.7	35.0	46.8	32739.0	MXRA-Z39-211311013322	319843.75,8639843.75,320033.7617745731,8645156.25	0.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013322/2024-06-29/1040010098764700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013322/2024-06-29/1040010098764700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013322/2024-06-29/1040010098764700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311013322/2024-06-29/1040010098764700-data-mask.gpkg	
2024-06-29 07:05:21+00:00	WV03	0.32	0.0.1	1040010098764700	39	211311031011	9.1	299.8	80.0	34.9	46.8	32739.0	MXRA-Z39-211311031011	315926.513671875,8635942.650532957,320057.57183304586,8640156.25	17.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-29/1040010098764700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-29/1040010098764700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-29/1040010098764700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031011/2024-06-29/1040010098764700-data-mask.gpkg	
2024-06-29 07:05:21+00:00	WV03	0.32	0.0.1	1040010098764700	39	211311031100	9.5	298.6	79.6	34.9	46.8	32739.0	MXRA-Z39-211311031100	319843.75,8635967.503036745,320057.57183304586,8640156.25	0.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031100/2024-06-29/1040010098764700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031100/2024-06-29/1040010098764700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031100/2024-06-29/1040010098764700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/39/211311031100/2024-06-29/1040010098764700-data-mask.gpkg	
2024-06-29 07:15:22+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112033	5.6	80.3	83.8	37.5	45.6	32738.0	MXRA-Z38-211311112033	435805.7899196729,8659843.75,440156.25,8661653.502244039	7.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112033/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112033/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112033/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112033/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:22+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112122	5.3	79.7	84.2	37.5	45.6	32738.0	MXRA-Z38-211311112122	439843.75,8659843.75,440712.67790717736,8661654.716355693	1.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112122/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:23+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112211	5.4	82.8	84.0	37.5	45.6	32738.0	MXRA-Z38-211311112211	435809.63134765625,8654843.75,440156.25,8660156.25	23.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112211/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112211/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112211/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112211/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:23+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112300	5.1	82.3	84.4	37.5	45.6	32738.0	MXRA-Z38-211311112300	439843.75,8654843.75,440722.693916491,8660156.25	4.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112300/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112300/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112300/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112300/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:24+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112213	5.3	85.5	84.2	37.4	45.6	32738.0	MXRA-Z38-211311112213	435837.40234375,8649843.75,440156.25,8655156.25	22.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112213/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112213/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112213/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112213/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:24+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112302	4.9	85.2	84.6	37.4	45.6	32738.0	MXRA-Z38-211311112302	439843.75,8649843.75,440732.7099258046,8655156.25	4.6	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112302/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112302/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112302/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112302/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:26+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112231	5.1	88.4	84.3	37.4	45.6	32738.0	MXRA-Z38-211311112231	435948.486328125,8649723.496672286,440156.25,8650156.25	1.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112231/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112231/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112231/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112231/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-06-29 07:15:26+00:00	GE01	0.41	0.0.1	105001003C07F000	38	211311112320	4.8	88.2	84.7	37.4	45.6	32738.0	MXRA-Z38-211311112320	439843.75,8649732.096250623,440732.9296444432,8650156.25	0.3	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-06-29/105001003C07F000-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-06-29/105001003C07F000-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-06-29/105001003C07F000-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311112320/2024-06-29/105001003C07F000-data-mask.gpkg	
2024-07-01 07:15:20+00:00	WV02	0.55	0.0.1	10300100FC931700	38	211311011023	23.7	52.7	63.2	39.2	45.2	32738.0	MXRA-Z38-211311011023	304843.75,8701031.800638413,310156.25,8705156.25	21.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011023/2024-07-01/10300100FC931700-visual.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011023/2024-07-01/10300100FC931700-ms.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011023/2024-07-01/10300100FC931700-pan.tif	https://maxar-opendata.s3.amazonaws.com/events/Cyclone-Chido-Dec15/ard/38/211311011023/2024-07-01/10300100FC931700-data-mask.gpkg	
