datetime	platform	gsd	ard_metadata_version	catalog_id	utm_zone	quadkey	view:off_nadir	view:azimuth	view:incidence_angle	view:sun_azimuth	view:sun_elevation	proj:epsg	grid:code	proj:bbox	tile:data_area	tile:clouds_area	tile:clouds_percent	visual
2021-12-30 21:00:34+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113120	16.8	308.1	71.9	208.9	21.4	32613	MXRA-Z13-031131113120	479843.75,4424843.75,485156.25,4428628.923096597	19.3	0.4	2	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113120/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:34+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113121	17.2	307.0	71.4	208.9	21.4	32613	MXRA-Z13-031131113121	484843.75,4424843.75,490156.25,4428338.898827641	17.6	2.9	16	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113121/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:34+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113130	17.5	306.3	71.1	208.9	21.4	32613	MXRA-Z13-031131113130	489843.75,4424843.75,492370.8142829887,4428017.346939194	7.8	1.4	18	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113130/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113030	16.2	309.8	72.5	208.9	21.4	32613	MXRA-Z13-031131113030	473462.4194072535,4424843.75,475156.25,4428971.370350222	6.8	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113030/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113031	16.4	309.2	72.3	208.9	21.4	32613	MXRA-Z13-031131113031	474843.75,4424843.75,480156.25,4428898.405730272	20.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113031/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113032	16.4	310.3	72.3	208.9	21.4	32613	MXRA-Z13-031131113032	473429.3960616312,4419843.75,475156.25,4425156.25	9.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113032/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113033	16.6	309.7	72.1	208.9	21.4	32613	MXRA-Z13-031131113033	474843.75,4419843.75,480156.25,4425156.25	28.2	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113033/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113122	17.0	308.6	71.7	208.9	21.4	32613	MXRA-Z13-031131113122	479843.75,4419843.75,485156.25,4425156.25	28.2	1.9	6	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113122/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113123	17.4	307.6	71.2	208.9	21.4	32613	MXRA-Z13-031131113123	484843.75,4419843.75,490156.25,4425156.25	28.2	13.7	48	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113123/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113132	17.7	306.8	70.9	208.9	21.4	32613	MXRA-Z13-031131113132	489843.75,4419843.75,492362.7387925638,4425156.25	13.3	6.9	52	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113132/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113210	16.4	310.3	72.2	208.9	21.5	32613	MXRA-Z13-031131113210	473429.3906985265,4419776.306152344,475156.25,4420156.25	0.5	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113210/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113211	16.6	309.9	72.0	208.9	21.5	32613	MXRA-Z13-031131113211	474843.75,4419507.847427295,480156.25,4420156.25	2.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113211/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113300	17.0	308.8	71.6	208.9	21.5	32613	MXRA-Z13-031131113300	479843.75,4419304.061285823,485156.25,4420156.25	3.9	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113300/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113301	17.5	307.8	71.1	208.9	21.5	32613	MXRA-Z13-031131113301	484843.75,4419100.275144351,490156.25,4420156.25	5.0	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113301/2021-12-30/10200100BCB1A500-visual.tif
2021-12-30 21:00:35+00:00	WV01	0.54	0.0.1	10200100BCB1A500	13	031131113310	17.7	307.1	70.9	208.9	21.5	32613	MXRA-Z13-031131113310	489843.75,4419011.094275919,492347.77631417435,4420156.25	2.7	0.0	0	https://maxar-opendata.s3.amazonaws.com/events/Marshall-Fire-21-Update/ard/13/031131113310/2021-12-30/10200100BCB1A500-visual.tif
